temperature,humidity,wind_speed,precipitation,pressure,date,hour,weather
-1.7,92,6.6,0.0,1013.1,2015-03-02,6,Overcast
-1.6,91,7.8,0.0,1013.0,2015-03-02,7,Overcast
-1.6,91,10.0,0.0,1013.6,2015-03-02,8,Overcast
-0.9,88,13.8,0.0,1014.8,2015-03-02,9,Overcast
0.2,78,17.1,0.0,1015.6,2015-03-02,10,Overcast
0.4,63,20.1,0.0,1016.4,2015-03-02,11,Overcast
0.3,57,23.4,0.0,1017.2,2015-03-02,12,Overcast
0.4,53,24.9,0.0,1017.3,2015-03-02,13,Overcast
0.7,50,24.2,0.0,1017.1,2015-03-02,14,Overcast
1.6,47,23.0,0.0,1016.6,2015-03-02,15,Partly Cloudy
1.8,47,21.8,0.0,1017.0,2015-03-02,16,Clear Sky
1.4,52,18.0,0.0,1017.2,2015-03-02,17,Clear Sky
0.4,56,14.3,0.0,1018.4,2015-03-02,18,Clear Sky
-1.1,59,12.7,0.0,1019.5,2015-03-02,19,Clear Sky
-2.4,61,13.6,0.0,1021.0,2015-03-02,20,Clear Sky
-3.5,63,11.6,0.0,1021.8,2015-03-02,21,Clear Sky
-4.9,67,10.9,0.0,1022.5,2015-03-02,22,Clear Sky
-6.3,72,10.8,0.0,1023.5,2015-03-02,23,Clear Sky
-7.6,76,10.5,0.0,1024.0,2015-03-03,0,Clear Sky
-8.7,78,10.1,0.0,1024.6,2015-03-03,1,Clear Sky
-9.7,79,9.4,0.0,1025.0,2015-03-03,2,Clear Sky
-10.2,81,7.9,0.0,1025.1,2015-03-03,3,Clear Sky
-11.0,82,9.8,0.0,1025.2,2015-03-03,4,Clear Sky
-11.4,82,12.0,0.0,1025.5,2015-03-03,5,Clear Sky
-11.7,81,11.5,0.0,1025.9,2015-03-03,6,Clear Sky
-11.8,81,10.3,0.0,1026.1,2015-03-03,7,Overcast
-11.3,80,9.2,0.0,1026.7,2015-03-03,8,Overcast
-8.9,74,6.6,0.0,1027.0,2015-03-03,9,Overcast
-6.8,66,2.5,0.0,1027.3,2015-03-03,10,Overcast
-4.9,59,3.1,0.0,1026.3,2015-03-03,11,Overcast
-4.2,65,7.3,0.0,1025.9,2015-03-03,12,Overcast
-3.2,63,9.8,0.0,1025.1,2015-03-03,13,Overcast
-2.5,64,10.9,0.0,1023.9,2015-03-03,14,Overcast
-2.3,67,12.2,0.2,1022.7,2015-03-03,15,Slight Snow Fall
-2.0,71,13.9,0.3,1021.0,2015-03-03,16,Moderate Snow Fall
-1.8,76,11.9,0.4,1019.9,2015-03-03,17,Moderate Snow Fall
-1.8,81,9.1,0.9,1018.0,2015-03-03,18,Moderate Snow Fall
-1.8,86,11.0,1.3,1017.0,2015-03-03,19,Moderate Snow Fall
-1.3,88,13.6,2.2,1015.2,2015-03-03,20,Moderate Snow Fall
-0.4,88,14.8,1.7,1013.0,2015-03-03,21,Slight Snow Fall
0.6,87,12.0,1.7,1012.0,2015-03-03,22,Slight Snow Fall
1.5,86,15.6,1.9,1010.4,2015-03-03,23,Slight Snow Fall
2.2,86,19.7,1.1,1008.1,2015-03-04,0,Dense Drizzle
2.8,88,20.5,0.4,1006.0,2015-03-04,1,Light Drizzle
3.1,88,19.8,0.2,1005.3,2015-03-04,2,Light Drizzle
2.3,90,18.0,0.0,1004.7,2015-03-04,3,Overcast
2.4,91,17.4,0.0,1004.1,2015-03-04,4,Overcast
2.5,92,16.1,0.0,1003.6,2015-03-04,5,Overcast
2.6,92,9.8,0.0,1004.8,2015-03-04,6,Overcast
2.6,92,9.5,0.0,1005.3,2015-03-04,7,Overcast
2.6,92,9.1,0.4,1005.6,2015-03-04,8,Light Drizzle
2.6,92,9.4,0.7,1006.3,2015-03-04,9,Moderate Drizzle
2.9,91,9.7,0.4,1007.3,2015-03-04,10,Light Drizzle
3.4,90,9.4,0.3,1007.8,2015-03-04,11,Light Drizzle
3.8,89,6.6,0.1,1007.6,2015-03-04,12,Light Drizzle
4.1,88,6.5,0.0,1007.3,2015-03-04,13,Overcast
4.5,86,7.7,0.0,1006.9,2015-03-04,14,Overcast
4.5,84,7.9,0.0,1006.5,2015-03-04,15,Overcast
4.4,85,7.4,0.0,1006.8,2015-03-04,16,Overcast
4.1,86,9.2,0.0,1007.8,2015-03-04,17,Overcast
3.5,89,6.6,0.2,1007.6,2015-03-04,18,Light Drizzle
3.0,91,8.5,0.2,1008.3,2015-03-04,19,Light Drizzle
2.6,91,7.4,0.2,1008.2,2015-03-04,20,Light Drizzle
2.3,92,8.4,0.1,1008.1,2015-03-04,21,Light Drizzle
2.3,92,9.7,0.0,1009.1,2015-03-04,22,Overcast
2.3,91,9.2,0.6,1009.2,2015-03-04,23,Moderate Drizzle
2.1,90,9.8,1.1,1009.5,2015-03-05,0,Dense Drizzle
2.1,89,10.6,1.1,1009.2,2015-03-05,1,Dense Drizzle
1.7,91,9.7,1.2,1009.1,2015-03-05,2,Dense Drizzle
1.7,92,12.5,0.9,1009.4,2015-03-05,3,Moderate Drizzle
1.4,92,12.1,0.6,1009.5,2015-03-05,4,Moderate Drizzle
1.1,91,10.5,0.5,1009.8,2015-03-05,5,Slight Snow Fall
0.9,90,12.4,0.5,1011.8,2015-03-05,6,Moderate Snow Fall
0.7,89,9.2,0.7,1012.2,2015-03-05,7,Moderate Snow Fall
0.4,91,8.5,0.9,1013.4,2015-03-05,8,Moderate Snow Fall
0.1,90,11.6,1.2,1014.4,2015-03-05,9,Heavy Snow Fall
-0.6,87,15.6,1.2,1015.7,2015-03-05,10,Heavy Snow Fall
-1.7,83,14.5,1.2,1016.6,2015-03-05,11,Heavy Snow Fall
-2.6,80,13.6,1.3,1016.3,2015-03-05,12,Heavy Snow Fall
-3.3,78,12.6,1.2,1017.0,2015-03-05,13,Heavy Snow Fall
-3.9,78,13.2,1.2,1017.7,2015-03-05,14,Heavy Snow Fall
-4.5,76,12.3,1.0,1017.4,2015-03-05,15,Moderate Snow Fall
-4.8,76,12.3,0.9,1017.9,2015-03-05,16,Moderate Snow Fall
-5.0,76,10.7,0.8,1018.3,2015-03-05,17,Moderate Snow Fall
-5.3,78,8.5,0.6,1018.9,2015-03-05,18,Moderate Snow Fall
-5.5,79,11.6,0.3,1019.9,2015-03-05,19,Moderate Snow Fall
-5.7,78,11.5,0.2,1020.7,2015-03-05,20,Slight Snow Fall
-5.9,74,12.1,0.1,1021.5,2015-03-05,21,Slight Snow Fall
-6.2,71,13.5,0.1,1022.5,2015-03-05,22,Slight Snow Fall
-6.6,70,15.0,0.0,1023.6,2015-03-05,23,Slight Snow Fall
-7.2,69,16.0,0.0,1024.3,2015-03-06,0,Slight Snow Fall
-7.9,68,17.3,0.0,1024.9,2015-03-06,1,Mainly Clear
-9.1,69,17.4,0.0,1025.6,2015-03-06,2,Clear Sky
-10.4,71,15.8,0.0,1026.1,2015-03-06,3,Clear Sky
-11.5,73,13.8,0.0,1026.9,2015-03-06,4,Clear Sky
-12.5,76,12.0,0.0,1027.3,2015-03-06,5,Clear Sky
-13.5,78,7.7,0.0,1028.5,2015-03-06,6,Clear Sky
-14.5,79,9.9,0.0,1029.3,2015-03-06,7,Clear Sky
-15.3,80,8.9,0.0,1029.8,2015-03-06,8,Clear Sky
-14.7,78,5.9,0.0,1030.4,2015-03-06,9,Clear Sky
-12.7,72,5.1,0.0,1030.6,2015-03-06,10,Clear Sky
-10.6,65,5.6,0.0,1030.8,2015-03-06,11,Clear Sky
-9.1,61,3.2,0.0,1030.5,2015-03-06,12,Clear Sky
-7.9,51,1.3,0.0,1030.2,2015-03-06,13,Clear Sky
-7.0,47,2.8,0.0,1029.5,2015-03-06,14,Clear Sky
-6.1,54,3.8,0.0,1028.4,2015-03-06,15,Clear Sky
-6.0,62,4.4,0.0,1027.7,2015-03-06,16,Clear Sky
-6.6,60,5.7,0.0,1027.1,2015-03-06,17,Clear Sky
-7.4,60,5.8,0.0,1026.4,2015-03-06,18,Clear Sky
-10.2,71,7.2,0.0,1026.0,2015-03-06,19,Partly Cloudy
-11.4,74,9.1,0.0,1026.1,2015-03-06,20,Partly Cloudy
-11.7,76,9.2,0.0,1025.5,2015-03-06,21,Partly Cloudy
-11.9,78,9.1,0.0,1025.1,2015-03-06,22,Overcast
-12.3,79,10.4,0.0,1025.0,2015-03-06,23,Partly Cloudy
-13.2,80,10.3,0.0,1024.5,2015-03-07,0,Mainly Clear
-14.0,80,9.9,0.0,1024.1,2015-03-07,1,Clear Sky
-14.9,80,9.4,0.0,1023.8,2015-03-07,2,Mainly Clear
-15.2,80,9.7,0.0,1023.3,2015-03-07,3,Partly Cloudy
-15.5,80,10.0,0.0,1022.7,2015-03-07,4,Clear Sky
-16.1,80,10.4,0.0,1022.5,2015-03-07,5,Clear Sky
-16.5,80,10.2,0.0,1022.1,2015-03-07,6,Clear Sky
-16.9,80,10.7,0.0,1021.8,2015-03-07,7,Clear Sky
-17.0,80,9.8,0.0,1021.6,2015-03-07,8,Clear Sky
-15.0,77,7.8,0.0,1021.8,2015-03-07,9,Clear Sky
-12.5,73,7.4,0.0,1021.3,2015-03-07,10,Clear Sky
-8.9,66,10.0,0.0,1020.8,2015-03-07,11,Clear Sky
-5.8,60,11.9,0.0,1019.9,2015-03-07,12,Clear Sky
-3.4,57,13.3,0.0,1019.3,2015-03-07,13,Clear Sky
-1.6,56,15.1,0.0,1017.8,2015-03-07,14,Mainly Clear
0.3,56,15.8,0.0,1016.2,2015-03-07,15,Overcast
1.1,59,14.4,0.0,1015.2,2015-03-07,16,Overcast
1.1,65,11.3,0.0,1014.7,2015-03-07,17,Overcast
-0.1,70,7.7,0.0,1014.3,2015-03-07,18,Overcast
-1.7,74,8.7,0.0,1014.4,2015-03-07,19,Overcast
-2.8,77,9.9,0.0,1014.2,2015-03-07,20,Clear Sky
-3.9,78,11.2,0.0,1014.2,2015-03-07,21,Clear Sky
-4.5,79,11.7,0.0,1014.1,2015-03-07,22,Clear Sky
-4.9,81,11.0,0.0,1014.3,2015-03-07,23,Partly Cloudy
-5.0,83,9.4,0.0,1014.2,2015-03-08,0,Overcast
-5.4,85,8.1,0.0,1014.1,2015-03-08,1,Overcast
-6.0,87,7.4,0.0,1013.9,2015-03-08,2,Overcast
-2.3,85,6.2,0.0,1014.0,2015-03-08,3,Partly Cloudy
-3.0,86,7.8,0.0,1013.4,2015-03-08,4,Mainly Clear
-3.9,88,9.0,0.0,1013.3,2015-03-08,5,Mainly Clear
-4.4,89,6.5,0.0,1013.2,2015-03-08,6,Mainly Clear
-5.9,92,5.9,0.0,1013.4,2015-03-08,7,Mainly Clear
-6.1,91,8.1,0.0,1013.7,2015-03-08,8,Mainly Clear
-4.1,88,7.8,0.0,1014.1,2015-03-08,9,Partly Cloudy
-1.0,83,9.7,0.0,1014.1,2015-03-08,10,Mainly Clear
2.5,76,13.0,0.0,1013.6,2015-03-08,11,Mainly Clear
5.0,70,17.1,0.0,1013.0,2015-03-08,12,Clear Sky
5.4,62,20.5,0.0,1013.4,2015-03-08,13,Partly Cloudy
6.0,58,17.1,0.0,1013.4,2015-03-08,14,Partly Cloudy
5.7,59,15.0,0.0,1013.2,2015-03-08,15,Partly Cloudy
5.4,60,13.0,0.0,1013.8,2015-03-08,16,Partly Cloudy
4.8,63,11.9,0.0,1014.2,2015-03-08,17,Mainly Clear
3.5,67,10.0,0.0,1014.8,2015-03-08,18,Clear Sky
2.1,70,10.9,0.0,1015.7,2015-03-08,19,Clear Sky
0.1,76,9.9,0.0,1016.4,2015-03-08,20,Clear Sky
-1.5,79,10.0,0.0,1016.7,2015-03-08,21,Clear Sky
-2.8,83,9.7,0.0,1016.8,2015-03-08,22,Clear Sky
-3.6,84,8.6,0.0,1017.0,2015-03-08,23,Clear Sky
-4.0,84,9.2,0.0,1017.1,2015-03-09,0,Clear Sky
-4.5,85,10.0,0.0,1016.7,2015-03-09,1,Clear Sky
-4.8,85,10.8,0.0,1016.5,2015-03-09,2,Clear Sky
-4.8,83,11.4,0.0,1016.2,2015-03-09,3,Clear Sky
-5.3,84,10.6,0.0,1016.0,2015-03-09,4,Partly Cloudy
-4.2,83,9.2,0.0,1016.2,2015-03-09,5,Overcast
-2.6,83,8.9,0.0,1016.7,2015-03-09,6,Overcast
-1.2,82,9.9,0.0,1016.9,2015-03-09,7,Overcast
-0.1,82,11.7,0.1,1017.3,2015-03-09,8,Light Drizzle
1.0,83,11.1,0.0,1017.8,2015-03-09,9,Overcast
2.4,83,9.5,0.0,1018.0,2015-03-09,10,Clear Sky
3.4,80,9.5,0.0,1017.8,2015-03-09,11,Clear Sky
4.9,71,9.7,0.0,1017.7,2015-03-09,12,Clear Sky
6.0,64,9.7,0.0,1017.6,2015-03-09,13,Clear Sky
6.8,60,10.0,0.0,1017.2,2015-03-09,14,Clear Sky
7.3,56,9.6,0.0,1016.8,2015-03-09,15,Clear Sky
7.0,58,8.8,0.0,1016.9,2015-03-09,16,Clear Sky
6.2,63,9.6,0.0,1017.2,2015-03-09,17,Clear Sky
6.1,63,7.9,0.0,1017.5,2015-03-09,18,Clear Sky
3.5,73,7.2,0.0,1018.4,2015-03-09,19,Clear Sky
1.0,77,5.4,0.0,1019.0,2015-03-09,20,Clear Sky
-0.2,79,5.5,0.0,1019.7,2015-03-09,21,Clear Sky
-0.6,80,5.5,0.0,1020.2,2015-03-09,22,Clear Sky
-1.0,82,6.6,0.0,1020.4,2015-03-09,23,Clear Sky
-1.2,84,5.6,0.0,1020.9,2015-03-10,0,Clear Sky
-1.2,84,3.2,0.0,1021.0,2015-03-10,1,Clear Sky
-1.3,85,2.5,0.0,1021.3,2015-03-10,2,Overcast
-0.4,77,4.0,0.0,1021.3,2015-03-10,3,Overcast
-0.5,77,4.5,0.0,1021.2,2015-03-10,4,Overcast
-0.6,76,5.1,0.0,1021.2,2015-03-10,5,Overcast
-0.3,74,2.9,0.0,1021.7,2015-03-10,6,Overcast
-0.4,74,1.0,0.0,1022.0,2015-03-10,7,Overcast
-0.1,74,1.1,0.0,1022.2,2015-03-10,8,Partly Cloudy
1.7,75,2.6,0.0,1022.7,2015-03-10,9,Overcast
4.6,70,3.4,0.0,1022.5,2015-03-10,10,Overcast
6.0,70,5.1,0.0,1022.2,2015-03-10,11,Overcast
6.1,71,5.6,0.0,1021.5,2015-03-10,12,Overcast
5.9,76,6.4,0.0,1020.9,2015-03-10,13,Overcast
6.4,77,6.9,0.0,1019.9,2015-03-10,14,Overcast
6.2,79,7.7,0.0,1018.9,2015-03-10,15,Overcast
5.6,84,7.7,0.0,1018.3,2015-03-10,16,Overcast
4.7,90,7.7,0.3,1017.5,2015-03-10,17,Light Drizzle
4.1,94,8.0,0.6,1016.5,2015-03-10,18,Moderate Drizzle
3.8,96,9.0,0.8,1015.6,2015-03-10,19,Moderate Drizzle
3.8,97,8.7,0.9,1014.8,2015-03-10,20,Moderate Drizzle
3.9,97,7.6,1.1,1014.4,2015-03-10,21,Dense Drizzle
4.0,98,8.8,1.3,1013.9,2015-03-10,22,Slight Rain
4.0,98,9.4,1.3,1012.6,2015-03-10,23,Slight Rain
4.4,98,9.7,0.9,1011.9,2015-03-11,0,Moderate Drizzle
4.5,98,8.7,1.1,1010.8,2015-03-11,1,Dense Drizzle
4.2,98,8.6,1.1,1010.3,2015-03-11,2,Dense Drizzle
3.5,99,7.9,0.2,1009.4,2015-03-11,3,Light Drizzle
3.6,98,7.7,0.1,1009.1,2015-03-11,4,Light Drizzle
3.6,98,8.3,0.0,1009.0,2015-03-11,5,Overcast
3.3,97,8.3,0.0,1009.4,2015-03-11,6,Overcast
3.2,97,7.6,0.0,1010.1,2015-03-11,7,Partly Cloudy
2.9,96,9.0,0.0,1010.4,2015-03-11,8,Overcast
4.1,95,8.8,0.0,1011.1,2015-03-11,9,Mainly Clear
5.4,92,9.3,0.0,1011.0,2015-03-11,10,Partly Cloudy
7.3,84,11.2,0.0,1011.4,2015-03-11,11,Partly Cloudy
8.8,75,12.6,0.0,1011.4,2015-03-11,12,Overcast
9.5,70,13.6,0.0,1011.4,2015-03-11,13,Overcast
10.3,66,13.7,0.0,1011.1,2015-03-11,14,Overcast
11.1,62,14.7,0.0,1010.4,2015-03-11,15,Clear Sky
11.0,59,13.9,0.0,1010.7,2015-03-11,16,Clear Sky
10.0,60,12.8,0.0,1010.9,2015-03-11,17,Partly Cloudy
8.2,66,9.7,0.0,1011.1,2015-03-11,18,Clear Sky
5.9,71,10.2,0.0,1012.0,2015-03-11,19,Clear Sky
4.4,75,10.9,0.0,1013.1,2015-03-11,20,Clear Sky
2.9,77,11.4,0.0,1013.8,2015-03-11,21,Clear Sky
1.6,78,11.6,0.0,1014.5,2015-03-11,22,Clear Sky
0.8,78,12.1,0.0,1015.1,2015-03-11,23,Clear Sky
0.3,76,12.4,0.0,1015.7,2015-03-12,0,Clear Sky
0.2,73,14.7,0.0,1016.0,2015-03-12,1,Clear Sky
0.5,70,16.9,0.0,1016.6,2015-03-12,2,Clear Sky
2.1,64,17.5,0.0,1016.6,2015-03-12,3,Clear Sky
2.3,65,18.8,0.0,1017.3,2015-03-12,4,Clear Sky
2.1,66,19.9,0.0,1018.4,2015-03-12,5,Clear Sky
1.7,67,19.1,0.0,1020.0,2015-03-12,6,Clear Sky
1.3,68,19.4,0.0,1021.6,2015-03-12,7,Clear Sky
1.1,65,20.2,0.0,1023.2,2015-03-12,8,Clear Sky
1.6,59,19.4,0.0,1024.6,2015-03-12,9,Clear Sky
2.2,50,23.0,0.0,1025.4,2015-03-12,10,Clear Sky
2.8,45,23.4,0.0,1025.9,2015-03-12,11,Clear Sky
3.4,42,23.5,0.0,1026.3,2015-03-12,12,Clear Sky
4.0,40,23.2,0.0,1026.6,2015-03-12,13,Clear Sky
4.5,39,21.8,0.0,1026.6,2015-03-12,14,Clear Sky
5.6,37,20.9,0.0,1026.9,2015-03-12,15,Clear Sky
5.5,37,20.7,0.0,1027.3,2015-03-12,16,Clear Sky
5.1,38,19.2,0.0,1028.4,2015-03-12,17,Clear Sky
4.2,44,13.3,0.0,1028.3,2015-03-12,18,Clear Sky
2.9,45,9.7,0.0,1029.1,2015-03-12,19,Clear Sky
1.2,48,8.7,0.0,1030.0,2015-03-12,20,Clear Sky
-0.5,53,8.4,0.0,1030.8,2015-03-12,21,Clear Sky
-2.3,60,8.8,0.0,1031.1,2015-03-12,22,Clear Sky
-3.6,62,8.6,0.0,1031.8,2015-03-12,23,Clear Sky
-3.8,59,8.2,0.0,1032.4,2015-03-13,0,Clear Sky
-3.7,57,8.9,0.0,1032.8,2015-03-13,1,Clear Sky
-3.9,57,8.2,0.0,1033.0,2015-03-13,2,Clear Sky
-5.1,63,7.9,0.0,1032.7,2015-03-13,3,Clear Sky
-5.0,62,6.9,0.0,1032.6,2015-03-13,4,Clear Sky
-4.3,60,7.3,0.0,1032.8,2015-03-13,5,Clear Sky
-4.3,60,9.1,0.0,1033.5,2015-03-13,6,Clear Sky
-4.6,61,7.6,0.0,1032.9,2015-03-13,7,Clear Sky
-4.3,62,7.6,0.0,1033.2,2015-03-13,8,Mainly Clear
-4.5,67,5.8,0.0,1034.0,2015-03-13,9,Mainly Clear
-0.6,59,7.8,0.0,1034.1,2015-03-13,10,Partly Cloudy
1.3,49,8.0,0.0,1033.8,2015-03-13,11,Partly Cloudy
2.0,52,7.8,0.0,1033.0,2015-03-13,12,Mainly Clear
2.7,52,9.9,0.0,1032.0,2015-03-13,13,Mainly Clear
3.3,54,11.4,0.0,1031.1,2015-03-13,14,Partly Cloudy
3.6,49,11.9,0.0,1030.1,2015-03-13,15,Overcast
3.7,52,12.0,0.0,1029.6,2015-03-13,16,Overcast
3.4,55,12.5,0.0,1028.7,2015-03-13,17,Overcast
2.8,63,11.1,0.0,1028.1,2015-03-13,18,Overcast
2.1,69,11.6,0.0,1027.6,2015-03-13,19,Overcast
1.6,73,11.8,0.0,1027.1,2015-03-13,20,Overcast
1.1,75,10.3,0.0,1027.0,2015-03-13,21,Overcast
1.0,76,10.9,0.0,1026.2,2015-03-13,22,Overcast
1.0,77,11.6,0.0,1025.4,2015-03-13,23,Overcast
0.8,79,10.8,0.0,1024.4,2015-03-14,0,Overcast
0.8,80,10.1,0.0,1023.6,2015-03-14,1,Overcast
0.9,82,9.5,0.0,1022.9,2015-03-14,2,Overcast
1.4,81,9.4,0.0,1022.0,2015-03-14,3,Overcast
1.7,86,8.3,0.3,1021.0,2015-03-14,4,Light Drizzle
1.5,92,6.2,0.8,1019.9,2015-03-14,5,Moderate Drizzle
1.8,93,5.3,1.1,1019.2,2015-03-14,6,Dense Drizzle
1.9,94,6.9,1.4,1018.4,2015-03-14,7,Slight Rain
2.1,96,8.4,1.7,1017.5,2015-03-14,8,Slight Rain
2.7,97,8.2,2.0,1016.7,2015-03-14,9,Slight Rain
3.2,97,9.1,2.2,1015.5,2015-03-14,10,Slight Rain
3.7,98,10.1,2.4,1014.3,2015-03-14,11,Slight Rain
4.3,99,9.9,2.3,1012.3,2015-03-14,12,Slight Rain
4.4,100,8.6,1.5,1010.7,2015-03-14,13,Slight Rain
4.7,100,7.6,0.9,1008.4,2015-03-14,14,Moderate Drizzle
6.3,99,5.8,0.4,1006.7,2015-03-14,15,Light Drizzle
6.2,100,7.0,0.3,1005.6,2015-03-14,16,Light Drizzle
5.9,100,9.8,0.5,1005.2,2015-03-14,17,Moderate Drizzle
5.3,100,8.6,0.7,1004.4,2015-03-14,18,Moderate Drizzle
5.2,100,8.4,0.7,1003.9,2015-03-14,19,Moderate Drizzle
4.6,100,9.0,0.6,1003.2,2015-03-14,20,Moderate Drizzle
3.8,100,6.8,0.4,1003.4,2015-03-14,21,Light Drizzle
3.5,100,7.7,0.2,1003.1,2015-03-14,22,Light Drizzle
3.8,100,9.4,0.1,1002.5,2015-03-14,23,Light Drizzle
4.4,98,11.6,0.0,1002.4,2015-03-15,0,Partly Cloudy
4.7,95,13.3,0.0,1002.2,2015-03-15,1,Partly Cloudy
4.6,92,15.6,0.0,1002.7,2015-03-15,2,Partly Cloudy
4.7,92,16.6,0.0,1002.8,2015-03-15,3,Overcast
3.8,89,17.9,0.0,1003.0,2015-03-15,4,Overcast
2.8,85,17.4,0.0,1003.4,2015-03-15,5,Mainly Clear
1.9,83,10.0,0.0,1003.5,2015-03-15,6,Clear Sky
1.0,83,10.1,0.0,1003.5,2015-03-15,7,Partly Cloudy
1.0,83,13.4,0.0,1003.9,2015-03-15,8,Overcast
2.6,78,16.0,0.0,1003.9,2015-03-15,9,Partly Cloudy
3.9,68,21.9,0.0,1004.0,2015-03-15,10,Overcast
4.5,61,24.3,0.0,1004.6,2015-03-15,11,Overcast
4.8,59,25.0,0.0,1004.9,2015-03-15,12,Overcast
5.4,56,24.7,0.0,1005.1,2015-03-15,13,Overcast
6.4,51,24.3,0.0,1005.0,2015-03-15,14,Overcast
5.9,51,30.9,0.0,1004.7,2015-03-15,15,Overcast
5.5,52,30.0,0.0,1004.8,2015-03-15,16,Overcast
5.0,53,28.6,0.0,1005.5,2015-03-15,17,Overcast
4.4,55,25.0,0.0,1006.9,2015-03-15,18,Overcast
3.5,56,22.7,0.0,1008.3,2015-03-15,19,Partly Cloudy
2.6,59,20.6,0.0,1009.4,2015-03-15,20,Clear Sky
1.9,61,19.1,0.0,1010.4,2015-03-15,21,Clear Sky
1.4,64,17.3,0.0,1011.2,2015-03-15,22,Clear Sky
0.8,66,16.6,0.0,1011.7,2015-03-15,23,Clear Sky
0.3,68,16.4,0.0,1011.9,2015-03-16,0,Clear Sky
-0.1,70,14.1,0.0,1012.0,2015-03-16,1,Clear Sky
-0.8,73,12.2,0.0,1012.5,2015-03-16,2,Clear Sky
-1.4,76,9.7,0.0,1012.6,2015-03-16,3,Clear Sky
-2.3,78,8.3,0.0,1012.6,2015-03-16,4,Clear Sky
-3.0,81,7.6,0.0,1012.9,2015-03-16,5,Mainly Clear
-3.5,82,8.0,0.0,1013.3,2015-03-16,6,Overcast
-3.2,82,8.3,0.0,1013.4,2015-03-16,7,Overcast
-2.5,82,6.5,0.0,1013.3,2015-03-16,8,Overcast
-0.1,74,6.5,0.0,1012.9,2015-03-16,9,Overcast
2.4,67,7.6,0.0,1012.5,2015-03-16,10,Overcast
3.6,65,6.2,0.0,1011.9,2015-03-16,11,Overcast
5.2,63,5.7,0.0,1011.0,2015-03-16,12,Overcast
6.6,62,6.5,0.0,1010.4,2015-03-16,13,Overcast
7.7,61,6.6,0.0,1009.5,2015-03-16,14,Overcast
8.0,59,7.7,0.0,1008.2,2015-03-16,15,Overcast
8.2,59,7.2,0.0,1007.1,2015-03-16,16,Overcast
8.1,61,6.6,0.0,1006.7,2015-03-16,17,Overcast
8.0,64,5.4,0.0,1007.0,2015-03-16,18,Overcast
6.5,70,6.7,0.0,1007.5,2015-03-16,19,Overcast
4.8,77,7.9,0.0,1006.9,2015-03-16,20,Overcast
3.9,81,8.6,0.0,1006.8,2015-03-16,21,Overcast
3.4,84,7.8,0.0,1006.9,2015-03-16,22,Overcast
3.5,85,7.5,0.0,1005.9,2015-03-16,23,Overcast
3.8,84,7.4,0.0,1005.5,2015-03-17,0,Overcast
3.8,84,7.7,0.0,1004.2,2015-03-17,1,Overcast
4.0,84,8.4,0.0,1003.5,2015-03-17,2,Overcast
4.1,85,8.2,0.0,1003.0,2015-03-17,3,Overcast
4.0,86,7.2,0.0,1001.7,2015-03-17,4,Overcast
4.1,88,7.6,0.0,1000.2,2015-03-17,5,Overcast
3.8,90,5.6,0.0,999.6,2015-03-17,6,Overcast
3.9,90,8.3,0.2,999.1,2015-03-17,7,Light Drizzle
4.1,90,5.5,0.3,998.4,2015-03-17,8,Light Drizzle
5.0,88,7.0,0.3,998.0,2015-03-17,9,Light Drizzle
6.7,87,10.4,0.0,997.7,2015-03-17,10,Partly Cloudy
9.8,83,16.8,0.0,997.3,2015-03-17,11,Mainly Clear
11.7,74,21.8,0.0,997.2,2015-03-17,12,Partly Cloudy
12.1,67,25.1,0.0,997.5,2015-03-17,13,Mainly Clear
11.6,60,26.9,0.0,997.6,2015-03-17,14,Overcast
11.4,52,28.8,0.0,998.2,2015-03-17,15,Overcast
9.5,52,30.9,0.0,999.2,2015-03-17,16,Overcast
6.8,51,31.6,0.0,1001.4,2015-03-17,17,Overcast
4.6,46,26.5,0.0,1003.1,2015-03-17,18,Clear Sky
2.8,43,24.0,0.0,1004.8,2015-03-17,19,Clear Sky
1.2,40,22.9,0.0,1006.3,2015-03-17,20,Clear Sky
-0.1,40,22.7,0.0,1008.3,2015-03-17,21,Clear Sky
-0.9,41,19.4,0.0,1009.1,2015-03-17,22,Clear Sky
-1.3,43,18.9,0.0,1009.5,2015-03-17,23,Clear Sky
-1.6,46,21.0,0.0,1009.9,2015-03-18,0,Clear Sky
-1.9,47,21.9,0.0,1010.1,2015-03-18,1,Clear Sky
-2.1,48,21.5,0.0,1010.5,2015-03-18,2,Clear Sky
-1.9,49,21.1,0.0,1010.3,2015-03-18,3,Clear Sky
-2.2,51,20.5,0.0,1010.6,2015-03-18,4,Clear Sky
-2.4,53,19.7,0.0,1010.9,2015-03-18,5,Clear Sky
-2.7,55,17.2,0.0,1011.5,2015-03-18,6,Clear Sky
-2.9,56,16.8,0.0,1012.3,2015-03-18,7,Clear Sky
-2.7,57,17.6,0.0,1013.3,2015-03-18,8,Partly Cloudy
-1.6,50,22.7,0.0,1013.7,2015-03-18,9,Overcast
-0.7,46,24.2,0.0,1014.3,2015-03-18,10,Overcast
0.2,43,24.7,0.0,1014.4,2015-03-18,11,Overcast
1.1,41,25.2,0.0,1014.2,2015-03-18,12,Overcast
1.8,39,26.1,0.0,1013.9,2015-03-18,13,Overcast
2.4,37,27.7,0.0,1013.3,2015-03-18,14,Partly Cloudy
